Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)	ionVx_gse_avg(km/s)	ionVx_gse_med(km/s)	ionVx_gse_std(km/s)	ionVx_gse_rms(km/s)	ionDen_avg(1/cc)	ionDen_med(1/cc)	ionDen_std(1/cc)
2015-11-19 15:35:00	2015-11-19 15:45:00	8.564804528422751	6.9178444153006	4.5804574912956655	-2.1249997845171147	328.361	2.162	-2.462	3.993	-8.08135	-4.5196104	22.417395	23.829556	3.6854765	1.0678817	5.7473655
2015-11-19 23:25:00	2015-11-19 23:35:00	7.272062776337303	6.822652369532015	-2.5151421416934348	-0.0679474005225599	343.202	-1.827	-1.5	4.955	-8.08135	-4.5196104	22.417395	23.829556	3.6854765	1.0678817	5.7473655
2015-11-19 23:55:00	2015-11-20 00:05:00	7.881851803170409	7.536364019399339	-2.3038013866979523	-0.1270345569626741	337.696	-0.88	-2.172	5.29	-7.17881	-6.030708	24.579475	25.606363	16.254555	4.099333	19.575253
2015-11-20 00:25:00	2015-11-20 00:35:00	8.433396932691666	8.173116903093389	-2.0704750759786497	-0.1809444620768227	326.872	-0.568	-3.168	4.852	-6.316056	-7.9537725	26.452967	27.196543	28.269583	32.975624	20.555653
2015-11-20 12:40:00	2015-11-20 12:50:00	10.74784623347294	9.809362557474923	3.655686608967796	-2.434481549156994	317.554	-0.577	-4.14	4.527	-47.96428	-48.459644	8.660277	48.739845	28.940216	28.38296	2.5508964
2015-11-20 13:45:00	2015-11-20 13:55:00	10.054368835564231	8.891710103713494	4.039727518988314	-2.38876981888566	343.051	-0.16	-1.795	5.95	-21.81692	-22.18198	17.36211	27.882269	13.735208	13.461969	1.5001014
2015-11-20 14:15:00	2015-11-20 14:25:00	9.674354958850694	8.400423399991116	4.194326154988683	-2.3305046038885155	332.973	0.388	-2.717	5.322	-0.8808466	-1.578088	17.839296	17.86103	1.0764381	0.9024881	1.1487664
2015-11-20 14:45:00	2015-11-20 14:55:00	9.252987382355824	7.862824307426064	4.328321591447797	-2.248723136907793	326.249	1.762	-3.285	4.91	2.2969902	2.1834402	6.371203	6.7726207	0.74602413	0.7461436	0.035349794
2015-11-20 15:15:00	2015-11-20 15:25:00	8.78700261105282	7.275643900116392	4.435917195882102	-2.1438578013232754	319.476	1.778	-3.945	4.605	-4.6753097	-2.295789	16.914309	17.54857	3.1674163	0.8599944	4.763252
2015-11-20 16:00:00	2015-11-20 16:10:00	7.995195162256468	6.292818749238289	4.531812940554771	-1.9449284504000133	315.408	2.407	-4.265	4.345	-4.6753097	-2.295789	16.914309	17.54857	3.1674163	0.8599944	4.763252
2015-11-20 16:30:00	2015-11-20 16:40:00	7.397427532871386	5.561756850064573	4.538206219208526	-1.78590147008479	332.207	-0.102	-3.112	5.91	-4.6753097	-2.295789	16.914309	17.54857	3.1674163	0.8599944	4.763252
2015-11-21 10:10:00	2015-11-21 10:20:00	11.723124698393448	11.25004183026708	2.5416010478198685	-2.0992984424322803	319.952	-3.757	-2.307	2.748	-67.37054	-68.88767	14.3057785	68.872665	30.983664	31.012209	2.096658
2015-11-21 14:15:00	2015-11-21 14:25:00	9.585257150148436	8.362044502801238	4.100584955829593	-2.266302326672839	318.412	-0.168	-3.173	3.595	1.2154188	2.0064137	10.311354	10.382738	0.7934126	0.7896334	0.035871066
2015-11-22 11:40:00	2015-11-22 11:50:00	11.147354829520074	10.48017190404889	3.056964298532877	-2.2545125926191765	333.129	0.46	-1.617	3.168	-7.851897	-8.223608	10.967021	13.488062	10.062625	10.721372	3.8466423
2015-11-22 23:30:00	2015-11-22 23:40:00	7.786799030466128	7.304813173819276	-2.6903793017738007	-0.1804152621878527	319.54	1.932	-2.507	2.962	-0.967411	-0.9994365	9.196531	9.247273	0.7042515	0.7023015	0.04411297
2015-11-23 01:15:00	2015-11-23 01:25:00	9.528385089180818	9.327570716482322	-1.9161011745899792	-0.3361923521273494	330.634	3.047	-1.453	2.605	-8.092987	-8.252321	7.9281964	11.329288	0.7433418	0.7404762	0.022768294
2015-11-23 15:35:00	2015-11-23 15:45:00	8.095717306244765	6.647135845600036	4.223400898533234	-1.8750238156844483	315.523	2.983	-1.157	1.147	1.1112928	1.2236224	13.012382	13.05975	0.52614754	0.51332355	0.059112433
2015-11-24 00:00:00	2015-11-24 00:10:00	8.463893091045321	8.060090310264826	-2.568906354064464	-0.2653921643753926	323.878	3.485	-0.737	0.978	-7.595236	-7.562103	7.5963826	10.742097	0.6483744	0.6476407	0.042724807
2015-11-24 01:15:00	2015-11-24 01:25:00	9.619175968847632	9.400214283284084	-2.007839423626582	-0.3620305495390137	345.64	3.09	-0.5	1.953	-6.377476	-6.588189	6.701982	9.251419	0.68197894	0.68347335	0.028857326
2015-11-24 01:45:00	2015-11-24 01:55:00	10.005124545607254	9.84002687623054	-1.765383068751292	-0.3974456479951105	340.939	3.097	-0.623	1.788	-9.7516	-10.36145	6.9587874	11.979918	0.62350863	0.6218482	0.042593382
2015-11-25 10:10:00	2015-11-25 10:20:00	11.603228618520788	11.257449684437349	2.1032279162187506	-1.8654026108120083	324.197	0.642	-2.013	2.788	-36.55503	-35.535522	6.624377	37.150406	48.249134	48.632244	2.7219808
2015-11-25 11:50:00	2015-11-25 12:00:00	10.909336115522697	10.3302195637656	2.8206422907523554	-2.0838463244271064	316.767	0.297	-2.618	2.787	-20.915226	-20.866194	4.6330075	21.422218	33.02384	32.954872	2.3433363
2015-11-25 12:45:00	2015-11-25 12:55:00	10.37119049683244	9.635562029980052	3.197565980340405	-2.1192263724407603	334.989	-0.74	-1.648	3.53	-19.488178	-19.641594	6.0576096	20.407932	26.55413	27.350994	4.1012864
2015-11-25 13:15:00	2015-11-25 13:25:00	10.02637894343499	9.196490575142166	3.391849085755648	-2.108562631236254	333.835	-0.67	-1.635	3.323	2.3023145	2.4649773	6.9596066	7.3305373	1.1210393	1.1307604	0.05345707
2015-11-25 22:55:00	2015-11-25 23:05:00	7.476030863121385	6.797398444546736	-3.1033726408126285	-0.2278952789215933	333.579	-1.702	-1.197	2.3	-1.2649461	-1.2891474	5.550649	5.6929603	0.9896671	0.9901352	0.026106782
2015-11-25 23:50:00	2015-11-26 00:00:00	8.516019555494445	8.036569918731525	-2.798055141389925	-0.3230098829684893	325.624	-1.597	-1.75	2.557	-1.2649461	-1.2891474	5.550649	5.6929603	0.9896671	0.9901352	0.026106782
2015-11-26 06:40:00	2015-11-26 06:50:00	11.995777429432955	11.941605962668902	0.4200551545333231	-1.057868246925385	330.425	-1.883	-1.377	2.398	-46.091454	-45.732227	4.9167366	46.352955	57.734955	56.049404	4.8145995
2015-12-15 03:50:00	2015-12-15 04:00:00	11.900966605295771	11.39929471075908	-3.2870908851512737	-0.9396156800266006	319.389	6.203	-2.882	3.483	-60.400517	-69.68688	43.638996	74.51566	32.149464	31.38808	4.311575
2015-12-17 04:40:00	2015-12-17 04:50:00	12.004039308929292	11.545064835550363	-3.160704995737554	-0.9039774061289308	326.373	-0.233	-3.065	4.588	-79.80446	-79.36118	15.731134	81.34016	26.351984	25.601248	3.1907966
2015-12-17 06:35:00	2015-12-17 06:45:00	11.874815309719663	11.643627885635278	-2.202634419745699	-0.7644428097097361	327.429	-0.518	-2.568	4.027	-59.929966	-58.613266	28.118986	66.19878	28.828636	28.565435	4.205304
2015-12-23 02:40:00	2015-12-23 02:50:00	11.852797636057687	10.773426074294234	-4.700018515905117	-1.5266199790498831	322.559	3.66	-2.775	3.642	-88.21217	-86.95469	10.034087	88.78101	31.957245	31.860577	2.265479
2015-12-26 09:05:00	2015-12-26 09:15:00	10.507157430343517	10.35606309417198	-1.6026666105778553	-0.7629390456098152	336.629	5.542	-1.33	3.073	-56.643425	-45.381046	38.498806	68.48823	20.897429	20.806519	5.739428
2015-12-27 02:35:00	2015-12-27 02:45:00	11.911214875801326	10.581534366891134	-5.163667123550959	-1.8009225958136066	323.018	6.928	-1.958	2.598	-87.970085	-83.8168	29.81756	92.88607	14.51448	14.133689	2.0530415
2016-01-04 20:50:00	2016-01-04 21:00:00	9.824145804541637	6.317861117569055	-7.032134231257353	-2.673049375570757	331.815	-4.735	-1.04	1.855	23.271923	24.950869	21.90502	31.959541	1.2168071	1.2251339	0.29428017
2016-01-13 18:50:00	2016-01-13 19:00:00	8.994486213476536	4.156591617901335	-7.503828079501889	-2.7042461685357573	328.739	4.592	-1.073	1.717	-10.766205	-7.30204	51.056168	52.178955	2.103497	1.7649716	1.7855115
2016-01-15 04:30:00	2016-01-15 04:40:00	11.55970512864137	9.575032794103045	-6.043205864389176	-2.328829197532811	331.559	3.517	-0.672	1.23	-15.927771	-17.408522	21.337206	26.626495	0.8251662	0.3527208	2.0282114
2016-01-16 20:15:00	2016-01-16 20:25:00	10.382243204830012	5.467145567459961	-8.03108176097601	-3.660695569995358	318.296	-3.16	-3.15	3.522	13.706291	11.824016	17.724424	22.40575	0.811425	0.8059178	0.054570563
2016-01-17 20:15:00	2016-01-17 20:25:00	10.456791211139944	5.425443474059597	-8.109373728388421	-3.760957077727884	321.7	-2.87	-1.242	1.59	10.689833	9.602907	25.553402	27.699259	0.6966578	0.6845989	0.143762
2016-01-17 22:00:00	2016-01-17 22:10:00	11.347029381791415	6.787082927723447	-8.048747378040181	-4.231615835106087	318.838	-3.053	-1.237	1.452	-46.64838	-41.474155	95.21186	106.02533	10.041183	0.640156	17.41694
2016-01-17 23:00:00	2016-01-17 23:10:00	11.680389866475505	7.437219319678992	-7.912969904504983	-4.30147881922451	324.935	-3.312	-1.13	1.588	-61.57876	-63.64981	22.309822	65.49558	17.84415	18.43519	3.7295635
2016-01-18 07:15:00	2016-01-18 07:25:00	9.943459007714614	8.858982190039326	-4.3237016560056825	-1.301698094801374	333.146	-1.307	-2.05	3.992	-1.086326	-0.41366595	8.045139	8.118152	0.92397785	0.9232693	0.038192447
2016-01-18 07:50:00	2016-01-18 08:00:00	9.483673136980736	8.615070545386558	-3.80354943647948	-1.1186886229247233	344.025	-2.085	-1.198	4.132	-1.3321794	-1.5324017	5.7965283	5.947642	0.903783	0.90214914	0.02036725
2016-01-18 08:20:00	2016-01-18 08:30:00	9.04353215042543	8.351933257668634	-3.326089774388698	-0.9825666404356088	341.39	-1.513	-1.408	4.155	-3.1276734	-3.691904	6.324621	7.0557194	0.8772048	0.88032883	0.026862826
