Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)
2016-02-11 22:55:00	2016-02-11 23:05:00	11.971570442581154	4.861766254604309	-8.949980408555142	-6.291118758335069	214.276	2.65	-9.565	-4.853	58.271
2016-02-14 04:45:00	2016-02-14 04:55:00	9.380041260773266	6.162371830435244	-6.323779788655828	-3.1650228451081848	189.484	-6.723	-1.273	-2.212	34.744
2016-02-15 05:55:00	2016-02-15 06:05:00	8.129331692346659	5.895978470509309	-5.126455797228044	-2.244897727301375	149.285	-5.317	1.208	-5.502	44.769
2016-02-25 22:55:00	2016-02-25 23:05:00	11.715580472343722	3.1340054737392258	-8.99745735582143	-6.8174140148917495	142.012	7.125	0.877	-7.418	50.005
2016-03-06 17:00:00	2016-03-06 17:10:00	11.60240571580828	-1.271148397410349	-10.075958825154116	-5.610036334382843	206.607	8.62	-11.937	-10.187	60.376
2016-09-26 19:25:00	2016-09-26 19:35:00	11.963248618830022	0.4517891966189596	11.377417624775603	-3.6697335964853273	144.497	-6.65	5.582	-4.332	46.52
2016-10-09 13:00:00	2016-10-09 13:10:00	10.26174701906666	4.805203306824306	7.429948740606494	-5.196798605920733	148.454	-4.353	2.463	-1.307	35.571
2016-10-13 10:20:00	2016-10-13 10:30:00	8.391908198379003	5.470911770027637	4.847172681965497	-4.12253246851872	221.699	-5.615	-2.812	-16.137	72.209
2016-10-13 10:50:00	2016-10-13 11:00:00	8.891270803454423	5.508901101241439	5.40661502765451	-4.4127719095502975	220.615	-5.032	-2.653	-17.0	74.887
2016-10-13 11:20:00	2016-10-13 11:30:00	9.343347647279796	5.508033806183974	5.941128035380021	-4.654049949289782	215.775	-4.877	-1.312	-17.87	76.414
2016-10-13 11:50:00	2016-10-13 12:00:00	9.751916330872383	5.473737355883926	6.454205123189922	-4.845497590435047	204.681	-5.353	2.102	-17.977	76.036
2016-10-13 12:20:00	2016-10-13 12:30:00	10.120025521711865	5.41025724032968	6.948086481599518	-4.986548964940032	193.387	-4.26	5.68	-18.165	80.634
2016-10-13 12:50:00	2016-10-13 13:00:00	10.450162537626822	5.3209895513663525	7.423852316713277	-5.077093739708667	203.207	-5.62	2.168	-17.957	75.352
2016-10-13 13:20:00	2016-10-13 13:30:00	10.744372398539303	5.208703117534022	7.881529760393772	-5.117601919417641	193.311	-5.16	5.202	-18.08	77.815
2016-10-13 13:50:00	2016-10-13 14:00:00	11.004344319546554	5.075692803204208	8.32021780623115	-5.109227804115833	181.226	-3.933	8.877	-17.217	82.4
2016-10-13 14:20:00	2016-10-13 14:30:00	11.231475604968123	4.923888833025144	8.738233088930162	-5.053890894072997	180.987	-4.602	8.692	-17.433	80.517
2016-10-13 14:50:00	2016-10-13 15:00:00	11.42691948336638	4.7549364443401805	9.133275989673644	-4.954328992306201	178.463	-4.798	9.163	-17.282	80.07
2016-10-13 15:20:00	2016-10-13 15:30:00	11.591621190619875	4.570255256209441	9.50261367054114	-4.814114996416503	187.274	-3.067	6.308	-19.435	84.65
2016-10-13 16:15:00	2016-10-13 16:25:00	11.816156670672177	4.1948334633673126	10.10306052419349	-4.466529067142652	182.751	-2.872	7.253	-19.645	85.57
2016-10-13 16:45:00	2016-10-13 16:55:00	11.89738816135558	3.97185503710795	10.38336672086581	-4.237295720870914	169.402	-5.987	10.745	-17.147	77.806
2016-10-13 17:15:00	2016-10-13 17:25:00	11.949989069271984	3.737199776860868	10.626851261897066	-3.9877822821964464	162.427	-7.587	12.638	-16.122	73.961
2016-10-13 17:45:00	2016-10-13 17:55:00	11.974182062794094	3.491686699710279	10.831196124289336	-3.724409911114413	161.827	-7.497	12.577	-16.398	74.307
2016-10-13 18:15:00	2016-10-13 18:25:00	11.970068762740285	3.2360734620257223	10.994519406788203	-3.453682078930656	163.11	-9.223	11.52	-16.442	69.307
2016-10-13 18:45:00	2016-10-13 18:55:00	11.937632020540416	2.9710710051543514	11.115396985028363	-3.1819657755485147	151.45	-6.503	15.062	-14.722	77.304
2016-10-13 19:15:00	2016-10-13 19:25:00	11.876735413328657	2.6973569554211747	11.192836852740324	-2.915279825477848	144.402	-5.195	16.988	-13.465	81.321
2016-10-13 19:45:00	2016-10-13 19:55:00	11.787120315151284	2.4155889502922707	11.226212718201092	-2.6591014399654367	142.686	-6.048	17.155	-13.212	79.182
2016-10-13 20:15:00	2016-10-13 20:25:00	11.668399584670146	2.1264174695065083	11.215165557237912	-2.418198970407736	143.892	-7.013	16.547	-13.7	76.532
2016-10-13 20:55:00	2016-10-13 21:05:00	11.463901932386618	1.730478868574871	11.130975225110282	-2.1274005189394667	144.952	-7.605	16.035	-14.217	74.887
2016-10-13 21:25:00	2016-10-13 21:35:00	11.27496487425031	1.4266322809655156	11.015470806272608	-1.935727328192841	142.381	-7.755	16.827	-13.857	75.018
2016-10-13 21:55:00	2016-10-13 22:05:00	11.054555197992816	1.1176952918036134	10.854694524515407	-1.7685387117181184	144.118	-8.112	16.387	-14.52	74.184
2016-10-13 22:25:00	2016-10-13 22:35:00	10.801566180438448	0.8044810266891947	10.648009577946524	-1.6262690828116833	143.033	-8.803	16.905	-14.508	73.027
2016-11-10 10:35:00	2016-11-10 10:45:00	11.021336381807735	8.833648668830332	5.773038296374303	-3.179125017816394	141.665	-7.21	8.19	-3.907	44.247
2016-11-10 11:30:00	2016-11-10 11:40:00	11.412168061080925	8.82795785181277	6.446859780819828	-3.277344220393912	170.342	-4.65	4.403	-6.175	55.123
2016-11-10 12:25:00	2016-11-10 12:35:00	11.699114019257712	8.723145694663208	7.079250702361969	-3.2647072051817863	137.282	-6.343	6.583	-2.765	40.526
2016-11-10 12:55:00	2016-11-10 13:05:00	11.813514423437253	8.627224037458548	7.40453963567735	-3.209504732631404	141.038	-5.245	7.437	-3.813	50.499
2016-11-10 14:15:00	2016-11-10 14:25:00	11.977525057709771	8.24693528384295	8.1874745769137	-2.9003601665490275	169.254	0.48	5.95	-9.385	88.933
2016-11-22 08:05:00	2016-11-22 08:15:00	10.409975265095923	9.637234667700891	3.52719478876513	-1.7460032399186094	136.194	-7.97	6.45	-3.11	48.059
2016-12-02 04:20:00	2016-12-02 04:30:00	8.22861581581997	8.189842257373488	0.2193795412636943	-0.7653743623919717	136.671	-5.398	1.48	-1.278	19.305
2016-12-02 05:20:00	2016-12-02 05:30:00	9.21490388584999	9.12903219499321	0.9911267459074236	-0.7686406066787691	138.841	-5.087	1.347	-1.103	18.142
